title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
SA Sailing Instructor Course - ISADF0123-K,https://www.sailing.org.za/events/170166,2023-01-13,2023-01-16,09:00:00,17:30:00,Sail Africa Youth Foundation,,Sail Africa Youth Foundation,Sail Africa Youth Foundation,Sail Africa Youth Foundation,,,,,Details SA Sailing Instructor Course - ISADF0123-K Fri 13 Jan 2023 09:00 - Mon 16 Jan 2023 17:30 Sail Africa Youth Foundation South African Sailing - Instructors Course - Keelboat Course information Registrations for this course are closed.,info@sailing.org.za,,170166,,,True
KZN Region - TSL Open,https://www.sailing.org.za/events/148657,2023-01-14,2023-01-14,10:00:00,10:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,"Event information Registrations for this event are closed. &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a",info@sailing.org.za,,148657,,,True
SA Sailing Senior Instructor Course-SITSC0123,https://www.sailing.org.za/events/99108,2023-01-18,2023-01-22,09:00:00,17:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Details SA Sailing Senior Instructor Course-SITSC0123 Wed 18 Jan 2023 09:00 - Sun 22 Jan 2023 17:00 Theewater Sports Club South African Sailing - Senior Instructor Course Course information Registrations for this course are closed.,info@sailing.org.za,,99108,,,True
2023 HMYC Grand Slam,https://www.hmyc.org.za/events/170985,2023-01-21,2023-01-22,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"Event information Late registrations for this event are closed. 2023 HMYC Grand Slam WhatsApp Notice Board: https://chat.whatsapp.com/JpqICUl2LQM35WpIgNzbZ8 Partners <a target=""_blan",hmyc@iuncapped.co.za,,,www_hmyc_org_za,170985,True
Henley Midmar Yacht Club - 2023 HMYC Grand Slam,https://www.sailing.org.za/events/172947,2023-01-21,2023-01-22,08:00:00,17:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,This event is hosted by Henley Midmar Yacht Club.,info@sailing.org.za,,172947,,,True
SSW Safety Boat Course,https://www.revolutionise.com.au/supersailwilder/events/174437,2023-01-28,2023-01-29,10:00,16:00,[MARKED TO DELETE] SuperSail Wilderness ·,,,,,,,,,,,,,revolutionise,174437,True
SuperSail Wilderness - SSW Safety Boat Course,https://www.sailing.org.za/events/174440,2023-01-28,2023-01-29,10:00:00,16:00:00,George Lakes YC,,,,,,,,,This event is hosted by SuperSail Wilderness.,info@sailing.org.za,,174440,,,True
L26 Free State Regional Champs,https://www.sailing.org.za/events/172939,2023-01-28,2023-01-29,08:00:00,15:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,L26 Free State Provincials,info@sailing.org.za,,172939,,,True
Port Owen River Race,https://www.sailing.org.za/events/141673,2023-01-28,2023-01-29,08:00:00,15:00:00,Port Owen Velddrif 7365,,Port Owen Velddrif 7365,Port Owen Velddrif 7365,Port Owen Velddrif 7365,,,,,"Event information This event has passed. Port Owen River Race 28-29 January 2023 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,141673,,,True
Bar Anniversary Mug pursuit race,https://www.sailing.org.za/events/174043,2023-01-28,2023-01-28,08:00:00,08:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,Event information This event has passed. Files for download 2023 Bar Anniversary Mug Sailing Instructions,info@sailing.org.za,,174043,,,True
Gabriella - Course,https://www.sailing.org.za/events/181614,2023-01-31,2023-02-01,00:00:00,00:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Details Gabriella - Course Tue 31 Jan 2023 00:00 - Wed 01 Feb 2023 00:00 Royal Cape Yacht Club, Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000 South African Sailing - SA Sailing Return to Play Authorisation Course information Registrations for",info@sailing.org.za,,181614,,,True
Gimco Regatta RCYC,https://www.sailing.org.za/events/141674,2023-02-03,2023-02-05,08:00:00,15:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information This event has passed. Gimco Regatta&nbsp; 3-5 Feb 2023 NOR and Entry forms can be found here&nbsp; Gimco Regatta 3-5 Feb 2023 (rcyc.co.za) &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,141674,,,True
LDYC Round-the-Island-Regatta,https://www.sailing.org.za/events/173852,2023-02-10,2023-02-12,08:00:00,15:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,"Event information This event has passed. Enter online &nbsp; Files for download LDYC RTIR 2023 SI 8 Jan 2023 (3) LDYC RTIR 2023 NOR 8 Jan 2023 (4) <img src=""https://cdn.revolutionise.com.au/logos/pcw9nfpuxyorn5rd.png""",info@sailing.org.za,,173852,,,True
Hobie 14 WC Regional Champs,https://www.sailing.org.za/events/141675,2023-02-11,2023-02-12,08:00:00,15:00:00,Langebaan,,Langebaan,Langebaan,Langebaan,,,,,Hobie 14 WC Provincials,info@sailing.org.za,,141675,,,True
Team Sailing League,https://www.sailing.org.za/events/176178,2023-02-12,2023-02-12,08:00:00,08:00:00,V %26 A Waterfront,,V %26 A Waterfront,V %26 A Waterfront,V %26 A Waterfront,,,,,Team Sailing League 12 &amp; 19 February 2023,info@sailing.org.za,,176178,,,True
HYC Cape Classic,https://www.sailing.org.za/events/141678,2023-02-18,2023-02-19,08:00:00,15:00:00,Kleinrivier Lagoon Hermanus  Western Cape,,Kleinrivier Lagoon Hermanus Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,,,,,Event information This event has passed. HYC Cape Classic 18-19 Feb 2023 Follow this link to enter via Quicket:&nbsp; https://www.quicket.co.za/events/205374-hyc-classic-18-19-february-23/#/ &nbsp; &copy; 2026 South African Sailing,info@sailing.org.za,,141678,,,True
Team Sailing League,https://www.sailing.org.za/events/176179,2023-02-19,2023-02-19,08:00:00,08:00:00,V %26 A Waterfront,,V %26 A Waterfront,V %26 A Waterfront,V %26 A Waterfront,,,,,Team Sailing League 12 &amp; 19 February 2023,info@sailing.org.za,,176179,,,True
Mykonos Offshore,https://www.sailing.org.za/events/141677,2023-02-24,2023-02-25,08:00:00,15:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Event information This event has passed. Mykonos Offshore 24-25 Feb 2023 Files for download Mykonos 2023 NOR Version 1.docx Mykonos 2023 Safety Declaration.docx Mykonos 2023 Crew List.docx Mykonos 2023 Entry Form.docx,info@sailing.org.za,,141677,,,True
MBSC Inter-Club,https://www.sailing.org.za/events/141676,2023-02-25,2023-02-26,08:00:00,15:00:00,"Munro street, Santos Beach Mossel Bay",,Munro street,"Munro street, Santos Beach Mossel Bay","Munro street, Santos Beach Mossel Bay",,,,,"Event information This event has passed. MBSC Inter-Club 25- 26&nbsp;Feb 2023 Files for download NOR-MBSC Interclubs 2023 Entry form Interclub 2023 <img src=""https://cdn.revolutionise.com.au/logos/pcw9nfpuxyorn5rd.png"" alt=""South African Sailing logo"" class="""" width=""100"" id=""f",info@sailing.org.za,,141676,,,True
2023 HMYC 8Hr Endurance Race,https://www.hmyc.org.za/events/174231,2023-02-25,2023-02-25,07:00:00,07:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,HMYC will be holding a 8&nbsp;HR Endurance Race&nbsp;.&nbsp; Racing will begin at 09h30 and the finish will be at 17h30,hmyc@iuncapped.co.za,,,www_hmyc_org_za,174231,True
Henley Midmar Yacht Club - 2023 HMYC 8Hr Endurance Race,https://www.sailing.org.za/events/176427,2023-02-25,2023-02-25,07:00:00,07:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,"For more details, visit the link below.",info@sailing.org.za,,176427,,,True
TSL Challenge,https://www.hmyc.org.za/events/177401,2023-02-26,2023-02-26,08:30:00,08:30:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,This event has no description.,hmyc@iuncapped.co.za,,,www_hmyc_org_za,177401,True
Henley Midmar Yacht Club - TSL Challenge,https://www.sailing.org.za/events/177412,2023-02-26,2023-02-26,09:00:00,09:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,"For more details, visit the link below.",info@sailing.org.za,,177412,,,True
SA Sailing KZN Midlands Dart Challenge 2023,https://www.hmyc.org.za/events/177393,2023-03-11,2023-03-12,07:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,Registration will be in the HMYC Clubhouse from 9h30 until 10h30 on the 11th March 2023.,hmyc@iuncapped.co.za,,,www_hmyc_org_za,177393,True
Henley Midmar Yacht Club - SA Sailing KZN Midlands Dart Challenge 2023,https://www.sailing.org.za/events/177398,2023-03-11,2023-03-12,07:00:00,17:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,This event is hosted by Henley Midmar Yacht Club.,info@sailing.org.za,,177398,,,True
TSC 9hr,https://www.sailing.org.za/events/141680,2023-03-11,2023-03-11,08:00:00,08:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,"Event information This event has passed. TSC 9hr 11 March 2023 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fal fa-e",info@sailing.org.za,,141680,,,True
2023 Hunter Nationals,https://www.sailing.org.za/events/161353,2023-03-18,2023-03-21,08:00:00,15:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,Hunter 2023 Nationals 18 - 21 March&nbsp;,info@sailing.org.za,,161353,,,True
Hobie Tiger Nationals,https://www.sailing.org.za/events/141681,2023-03-18,2023-03-21,08:00:00,15:00:00,Langebaan,,Langebaan,Langebaan,Langebaan,,,,,Hobie Tiger Nationals,info@sailing.org.za,,141681,,,True
Zululand Zig(DBN to RBAY),https://www.sailing.org.za/events/174044,2023-03-18,2023-03-19,08:00:00,17:30:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,This event has no description.,info@sailing.org.za,,174044,,,True
Free State Dinghy Champs,https://www.sailing.org.za/events/180562,2023-03-18,2023-03-19,08:00:00,15:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,Free State Dinghy Champs 18-19 March 2023,info@sailing.org.za,,180562,,,True
Extra and Finn Nationals,https://www.sailing.org.za/events/181623,2023-03-18,2023-03-19,08:00:00,15:00:00,"Club Mykonos, Langebaan",,Club Mykonos,"Club Mykonos, Langebaan","Club Mykonos, Langebaan",,,,,Extra and Finn Nationals,info@sailing.org.za,,181623,,,True
KYC Inter-Club,https://www.sailing.org.za/events/141684,2023-03-18,2023-03-19,08:00:00,15:00:00,Garden Route Knysna 6570,,Garden Route Knysna 6570,Garden Route Knysna 6570,Garden Route Knysna 6570,,,,,"Event information This event has passed. KYC Inter-Club 18-19 March 2023 Files for download NOR-KYC 2023 Interclub <div class=""cs-w",info@sailing.org.za,,141684,,,True
Henley Midmar Yacht Club - TSL Challenge,https://www.sailing.org.za/events/177411,2023-03-19,2023-03-19,08:30:00,08:30:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,"For more details, visit the link below.",info@sailing.org.za,,177411,,,True
2023 Dragonflite 95 RSKZN  Regional Championship,https://www.hmyc.org.za/events/179921,2023-03-25,2023-03-26,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"The Championship is hosted by MRYC/HMYC and organised by Radio Sailing KZN (RSKZN) under the auspices of the DF 95 RSACOA, SARSA and SAS.&nbsp;",hmyc@iuncapped.co.za,,,www_hmyc_org_za,179921,True
Henley Midmar Yacht Club - 2023 Dragonflite 95 RSKZN  Regional Championship,https://www.sailing.org.za/events/180261,2023-03-25,2023-03-26,08:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,180261,,,True
Admirals Regatta,https://www.sailing.org.za/events/167834,2023-03-25,2023-03-26,08:00,16:00,Hout Bay Yacht Club,,,,,,,,,,,,167834,,,True
Class Association Affiliation 2024-2025,https://www.sailing.org.za/events/236100,2023-04-01,2024-03-31,09:00:00,09:00:00,"9 Serrurier Street, Monte Vista, 7460",,9 Serrurier Street,"9 Serrurier Street, Monte Vista, 7460","9 Serrurier Street, Monte Vista, 7460",,,,,Class Associations seeking to affiliate with SA Sailing for the 2023-2024&nbsp;financial year must meet the following minimum requirements:,info@sailing.org.za,,236100,,,True
Apply: Skipper&#039;s Ticket (SA Sailing Exams/ICC&#039;s/CASA Conversions or Replacement/Lost) 2023,https://www.sailing.org.za/events/173403,2023-04-01,2023-12-31,09:00,23:55,South African Sailing,,,,,,,,,,,,173403,,,True
Certificate of Listing (2023),https://www.sailing.org.za/events/173404,2023-04-01,2023-12-31,09:00,23:55,South African Sailing,,,,,,,,,,,,173404,,,True
MAC 24hr,https://www.sailing.org.za/events/141682,2023-04-01,2023-04-02,08:00,17:00,Milnerton Aquatic Club,,,,,,,,,,,,141682,,,True
Youth Movie Night and Sleep Over,https://www.hmyc.org.za/events/177402,2023-04-01,2023-04-02,17:00,17:00,Henley Midmar Yacht Club ·,,,,,,,,,,,,,www_hmyc_org_za,177402,True
Henley Midmar Yacht Club - Youth Movie Night and Sleep Over,https://www.sailing.org.za/events/181730,2023-04-01,2023-04-02,17:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,181730,,,True
Eden Inter-schools,https://www.sailing.org.za/events/141686,2023-04-01,2023-04-02,08:00,15:00,George Lakes Yacht Club,,,,,,,,,,,,141686,,,True
TSL Challenge,https://www.hmyc.org.za/events/173822,2023-04-02,2023-04-02,08:30,08:30,Henley Midmar Yacht Club ·,,,,,,,,,,,,,www_hmyc_org_za,173822,True
INHACA YACHT RACE,https://www.sailing.org.za/events/133172,2023-04-06,2023-04-09,09:55,16:30,Zululand Yacht Club,,,,,,,,,,,,133172,,,True
MSC Western Cape Dinghy &amp; Hobie 16 Champs,https://www.sailing.org.za/events/177785,2023-04-07,2023-04-10,08:00,16:30,False Bay Yacht Club,,,,,,,,,,,,177785,,,True
FBYC Easter Regatta,https://www.sailing.org.za/events/141710,2023-04-07,2023-04-08,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,141710,,,True
SA Sailing Instructor Course - ISADF0423-K,https://www.sailing.org.za/events/182573,2023-04-11,2023-04-14,09:00,17:30,Sail Africa Youth Foundation,,,,,,,,,,,,182573,,,True
KZN Region - TSL Open,https://www.sailing.org.za/events/148660,2023-04-15,2023-04-16,10:00,15:45,Henley Midmar Yacht Club,,,,,,,,,,,,148660,,,True
WC Inter-Schools,https://www.sailing.org.za/events/174441,2023-04-22,2023-04-23,08:00,15:00,Imperial Yacht Club,,,,,,,,,,,,174441,,,True
Regional Race Officer Workshop,https://www.sailing.org.za/events/164329,2023-04-25,2023-04-25,17:30,17:30,Details,,,,,,,,,,,,164329,,,True
Dart 18 National Championship,https://www.stilbaaiyachtclub.co.za/events/177590,2023-04-28,2023-05-01,11:00:00,15:00:00,Stilbaai Yacht Club,,Stilbaai Yacht Club,Stilbaai Yacht Club,Stilbaai Yacht Club,,,,,"Event information Registrations for this event are closed. NOTICE OF RACE RULES The regatta will be governed by the rules as defined in The Racing Rules Of Sailing. The SA Sailing prescriptions for National and Provincial Championships will apply. ELIGIBILITY AND ENTRY The regatta is open to all boats of the DART 18 class. Entry Fee R600.00 <span style=""lin",derek@foxsignage.co.za,,,www_stilbaaiyachtclub_co_za,177590,True
2023 Halcat Regional Championships,https://www.sailing.org.za/events/186085,2023-04-28,2023-04-30,08:00,15:00,Highveld Sailing Club,,,,,,,,,,,,186085,,,True
2023 DABCHICK WC CHAMPS,https://www.revolutionise.com.au/dabchickca/events/173400,2023-04-28,2023-04-30,11:00:00,14:00:00,George Lakes Yacht Club,,George Lakes Yacht Club,George Lakes Yacht Club,George Lakes Yacht Club,,,,https://cdn.revolutionise.com.au/cups/dabchickca/files/d9jepek7bwvbysck.pdf | https://cdn.revolutionise.com.au/cups/dabchickca/files/kpzs5yxwv4irjtmn.pdf,"Event information Registrations for this event are closed. JOIN US FOR THE GREAT 2023 DABCHICK WESTERN CAPE CHAMPIONSHIPS FRIDAY 28 - SUNDAY 30 APRIL 2023 HOSTED BY GEORGE LAKES YACHT CLUB, WILDERNESS All competitors must be paid up members of the Dabchick class -&nbsp;if not a member&nbsp; click here &nbsp;to&nbsp;register. NO LATE ENTRIES<b",dabchicksailing@gmail.com,,,revolutionise,173400,True
Dabchick Class Association - 2023 DABCHICK WC CHAMPS,https://www.sailing.org.za/events/173413,2023-04-28,2023-04-30,11:00,14:00,George Lakes Yacht Club,,,,,,,,,,,,173413,,,True
Ziptrak J22 Nationals 2023,https://www.j22.co.za/events/177904,2023-04-28,2023-04-30,09:00:00,13:00:00,Deneysville Aquatic Club,,Deneysville Aquatic Club,Deneysville Aquatic Club,Deneysville Aquatic Club,,,,https://cdn.revolutionise.com.au/cups/j22ca/files/iavelkcis3bpxu3x.pdf | https://cdn.revolutionise.com.au/cups/j22ca/files/rauj5wnss6xbvaph.pdf | https://cdn.revolutionise.com.au/cups/j22ca/files/sdftauno8umva9gz.pdf | https://cdn.revolutionise.com.au/cups/j22ca/files/cgvugphadk1wzcp7.pdf,Please note Registration ONLY on Thursday 27th 14.00 - 17.00&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;CT and KZN boats will be accommodated.,vanessahj22@gmail.com,,,www_j22_co_za,177904,True
Ziptrak J22 Nationals 2023,https://www.sailing.org.za/events/181567,2023-04-28,2023-04-30,09:00,13:00,Deneysville Aquatic Club,,,,,,,,,,,,181567,,,True
2023 Overberg District Sailing Championship,https://www.sailing.org.za/events/185311,2023-04-29,2023-05-01,08:00,16:30,Theewater Sports Club,,,,,,,,,,,,185311,,,True
Eastern Cape Dinghy Provincial Championships,https://www.sailing.org.za/events/174312,2023-04-29,2023-05-01,08:00,15:00,East London Yacht Club,,,,,,,,,,,,174312,,,True
